employee_id,name,department,role,gender,ethnicity,date_joined,seniority_level,skills,education_level,salary,performance_score
4124,Employee_4124,Engineering,HR Manager,Female,Mixed,2019-05-01 19:14:43,Junior,ML,Master's,61587,5
4125,Employee_4125,Sales,Software Engineer,Other,Hispanic,2021-04-18 12:25:54,Junior,ML,Diploma,130648,4
4126,Employee_4126,HR,HR Manager,Non-Binary,Hispanic,2020-05-17 07:18:57,Senior,Communication,Bachelor's,114854,4
4127,Employee_4127,Operations,Sales Rep,Other,Mixed,2022-02-14 14:21:03,Junior,Leadership,PhD,144912,7
4128,Employee_4128,Finance,Data Analyst,Other,Other,2020-06-05 08:39:15,Lead,Python,Diploma,100401,4
4129,Employee_4129,Marketing,Software Engineer,Non-Binary,Black,2018-09-06 20:27:24,Senior,JavaScript,Diploma,110122,1
4130,Employee_4130,Operations,Sales Rep,Non-Binary,White,2024-11-24 21:52:50,Mid,Leadership,Master's,99267,3
4131,Employee_4131,HR,Sales Rep,Male,Hispanic,2018-03-13 07:01:41,Lead,Leadership,Diploma,91900,8
4132,Employee_4132,Finance,Marketing Exec,Other,Hispanic,2019-05-02 20:01:35,Lead,JavaScript,Diploma,79794,7
4133,Employee_4133,Marketing,Marketing Exec,Non-Binary,Asian,2024-12-20 18:48:48,Lead,Cloud,Diploma,71295,2
4134,Employee_4134,Sales,HR Manager,Female,Black,2022-05-25 13:44:11,Lead,Excel,Master's,66995,7
4135,Employee_4135,HR,Finance Associate,Male,Black,2021-10-27 14:50:21,Junior,Excel,Diploma,89518,2
4136,Employee_4136,HR,Sales Rep,Female,Other,2020-05-07 14:47:39,Lead,Python,Bachelor's,30801,6
4137,Employee_4137,Sales,Finance Associate,Female,Black,2018-09-18 05:25:09,Junior,Communication,PhD,44295,8
4138,Employee_4138,Finance,Data Analyst,Non-Binary,Black,2019-07-30 01:23:24,Junior,Excel,Diploma,147761,3
4139,Employee_4139,Finance,Finance Associate,Male,Mixed,2022-11-23 13:18:59,Junior,Cloud,Master's,91364,3
4140,Employee_4140,Marketing,Marketing Exec,Male,Asian,2022-11-16 09:37:10,Junior,Cloud,Bachelor's,135143,8
4141,Employee_4141,Finance,Software Engineer,Non-Binary,Other,2024-09-07 18:01:25,Mid,Leadership,PhD,133827,8
4142,Employee_4142,Operations,Sales Rep,Other,Mixed,2018-06-09 04:52:30,Junior,Cloud,Master's,60225,6
4143,Employee_4143,Finance,HR Manager,Male,Mixed,2023-09-03 03:43:31,Junior,Cloud,Master's,68868,1
4144,Employee_4144,Sales,HR Manager,Female,White,2020-06-30 06:57:01,Senior,Cloud,PhD,83202,3
4145,Employee_4145,HR,HR Manager,Other,Asian,2019-01-10 15:03:36,Mid,Leadership,PhD,60507,7
4146,Employee_4146,Finance,Finance Associate,Male,Black,2023-11-07 12:32:05,Lead,Excel,Master's,72561,2
4147,Employee_4147,Marketing,Software Engineer,Female,Other,2024-12-01 23:26:52,Junior,Leadership,Bachelor's,107819,9
4148,Employee_4148,Operations,Finance Associate,Male,Asian,2024-03-27 06:25:52,Junior,ML,Bachelor's,63037,9
4149,Employee_4149,Finance,Finance Associate,Male,Black,2023-11-21 14:57:10,Mid,Python,Bachelor's,51889,2
4150,Employee_4150,Operations,Sales Rep,Non-Binary,White,2019-02-27 05:06:23,Senior,JavaScript,PhD,97579,6
4151,Employee_4151,Finance,Marketing Exec,Non-Binary,Hispanic,2020-03-15 02:15:44,Lead,Python,Diploma,115758,2
4152,Employee_4152,Operations,Sales Rep,Other,Mixed,2022-01-25 09:16:13,Lead,Cloud,Master's,80486,1
4153,Employee_4153,Finance,Marketing Exec,Male,White,2018-11-18 13:06:15,Mid,JavaScript,Bachelor's,46745,9
4154,Employee_4154,Finance,Sales Rep,Other,Mixed,2018-04-15 19:56:50,Mid,Leadership,Diploma,143358,5
4155,Employee_4155,Engineering,Sales Rep,Female,Other,2021-12-10 15:01:44,Senior,ML,PhD,91754,1
4156,Employee_4156,HR,Finance Associate,Non-Binary,Black,2018-06-20 02:08:20,Mid,Communication,Master's,66047,7
4157,Employee_4157,Marketing,Sales Rep,Non-Binary,Other,2022-02-14 17:32:37,Senior,JavaScript,Diploma,44822,3
4158,Employee_4158,Marketing,Data Analyst,Other,Black,2024-03-14 04:45:39,Senior,ML,Master's,104332,6
4159,Employee_4159,Engineering,Data Analyst,Other,White,2021-06-02 01:31:49,Junior,Communication,PhD,117061,4
4160,Employee_4160,Finance,Data Analyst,Non-Binary,Hispanic,2019-11-17 01:08:08,Lead,ML,PhD,74512,3
4161,Employee_4161,HR,Sales Rep,Other,Hispanic,2019-06-01 14:59:34,Lead,Communication,Bachelor's,74267,6
4162,Employee_4162,Operations,Finance Associate,Male,Mixed,2023-03-21 21:30:25,Junior,Excel,Master's,146620,8
4163,Employee_4163,Engineering,Software Engineer,Female,Black,2018-10-23 20:25:41,Lead,Cloud,Master's,44887,6
4164,Employee_4164,Marketing,Data Analyst,Other,Black,2018-09-09 18:22:18,Mid,Leadership,Diploma,134034,6
4165,Employee_4165,Marketing,Marketing Exec,Female,Hispanic,2021-12-20 01:47:56,Junior,Leadership,Master's,56682,5
4166,Employee_4166,Sales,HR Manager,Male,Black,2023-04-08 01:55:08,Senior,Communication,Master's,87926,5
4167,Employee_4167,Sales,HR Manager,Female,Other,2022-07-06 08:37:15,Senior,JavaScript,Diploma,136971,1
4168,Employee_4168,Marketing,Finance Associate,Non-Binary,Black,2019-11-18 23:27:04,Mid,Communication,Bachelor's,74631,4
4169,Employee_4169,Finance,HR Manager,Female,White,2021-12-14 19:45:11,Lead,Python,Master's,139184,8
4170,Employee_4170,Sales,Finance Associate,Other,Hispanic,2022-10-16 17:06:34,Mid,Communication,Diploma,44879,6
4171,Employee_4171,Operations,HR Manager,Other,Hispanic,2023-03-13 15:22:07,Junior,ML,PhD,55449,7
4172,Employee_4172,Operations,Software Engineer,Non-Binary,Other,2023-01-22 08:27:08,Mid,JavaScript,Bachelor's,106279,9
4173,Employee_4173,Operations,Software Engineer,Non-Binary,Other,2024-04-10 23:22:08,Mid,Cloud,Diploma,46717,8
4174,Employee_4174,Finance,Software Engineer,Male,Asian,2024-05-31 16:00:04,Mid,Excel,Master's,50571,4
4175,Employee_4175,Marketing,Software Engineer,Non-Binary,Other,2022-08-07 02:44:24,Senior,Cloud,Bachelor's,45191,7
4176,Employee_4176,Sales,Data Analyst,Female,Hispanic,2020-09-25 00:46:43,Junior,Leadership,Bachelor's,45154,3
4177,Employee_4177,Sales,Marketing Exec,Female,Hispanic,2019-09-25 12:41:48,Lead,Excel,Bachelor's,73964,5
4178,Employee_4178,Marketing,Software Engineer,Female,Other,2023-05-02 05:42:56,Senior,ML,PhD,83489,3
4179,Employee_4179,Finance,Sales Rep,Female,Asian,2018-07-09 12:21:49,Senior,Excel,Diploma,102736,7
4180,Employee_4180,HR,Data Analyst,Female,Black,2023-04-18 12:47:49,Mid,JavaScript,Bachelor's,88471,3
4181,Employee_4181,Finance,Finance Associate,Non-Binary,Black,2023-08-05 02:05:12,Senior,ML,Master's,62571,8
4182,Employee_4182,Finance,HR Manager,Male,Mixed,2023-02-28 07:33:58,Junior,JavaScript,Master's,62807,8
4183,Employee_4183,Marketing,HR Manager,Male,Black,2023-03-01 18:36:57,Junior,Leadership,Master's,93284,6
4184,Employee_4184,Operations,Data Analyst,Other,Hispanic,2022-04-17 04:03:47,Lead,Excel,Bachelor's,101036,9
4185,Employee_4185,Marketing,Sales Rep,Female,Mixed,2021-11-04 09:57:16,Junior,Cloud,Master's,90542,2
4186,Employee_4186,Sales,Sales Rep,Non-Binary,Mixed,2018-04-27 06:39:56,Senior,Excel,Bachelor's,136462,6
4187,Employee_4187,HR,HR Manager,Other,Other,2024-02-04 19:36:15,Lead,Python,Diploma,76077,4
4188,Employee_4188,Engineering,Sales Rep,Male,Other,2022-10-11 02:17:54,Senior,ML,Bachelor's,146500,7
4189,Employee_4189,Sales,Software Engineer,Female,Black,2020-10-23 21:28:42,Senior,Communication,Bachelor's,104794,1
4190,Employee_4190,Engineering,HR Manager,Non-Binary,Mixed,2018-01-07 01:27:44,Junior,ML,Diploma,41336,4
4191,Employee_4191,Finance,Software Engineer,Male,Asian,2022-02-10 17:12:33,Junior,JavaScript,Master's,27075,4
4192,Employee_4192,Engineering,Software Engineer,Non-Binary,Mixed,2024-02-22 15:59:36,Lead,Excel,Bachelor's,95456,6
4193,Employee_4193,Sales,HR Manager,Female,White,2023-04-11 16:43:36,Junior,Leadership,Diploma,141542,6
4194,Employee_4194,Operations,Data Analyst,Non-Binary,Asian,2018-05-27 03:35:20,Senior,Cloud,PhD,86861,6
4195,Employee_4195,Marketing,Finance Associate,Male,Hispanic,2020-05-14 10:56:30,Lead,Python,Diploma,124026,4
4196,Employee_4196,HR,Data Analyst,Male,Black,2019-01-05 21:42:05,Lead,Cloud,PhD,39896,5
4197,Employee_4197,HR,Marketing Exec,Other,Black,2022-05-14 02:43:28,Lead,ML,Diploma,37779,8
4198,Employee_4198,HR,Marketing Exec,Non-Binary,Other,2018-04-24 05:31:58,Junior,Leadership,Bachelor's,43187,3
4199,Employee_4199,Sales,Software Engineer,Other,White,2022-01-18 02:30:53,Lead,Cloud,Master's,88148,6
4200,Employee_4200,Sales,Software Engineer,Male,Black,2019-09-29 01:59:02,Junior,JavaScript,Bachelor's,77581,1
4201,Employee_4201,Marketing,Data Analyst,Other,Hispanic,2024-05-26 02:50:53,Mid,Python,Bachelor's,101498,6
4202,Employee_4202,Operations,Data Analyst,Other,Mixed,2024-05-30 16:46:22,Lead,Python,PhD,61320,9
4203,Employee_4203,HR,Software Engineer,Non-Binary,Black,2023-03-01 18:57:12,Senior,Python,Master's,53972,8
4204,Employee_4204,Engineering,Sales Rep,Non-Binary,Hispanic,2018-12-15 10:07:44,Senior,Leadership,Master's,61228,5
4205,Employee_4205,Operations,Finance Associate,Other,Other,2022-12-29 01:16:41,Lead,Excel,Bachelor's,113994,7
4206,Employee_4206,Operations,Finance Associate,Female,Asian,2021-07-10 00:36:17,Junior,Leadership,Diploma,62026,5
4207,Employee_4207,Sales,Marketing Exec,Female,Hispanic,2021-05-28 04:58:19,Mid,Leadership,Diploma,53526,3
4208,Employee_4208,Sales,Sales Rep,Non-Binary,Other,2019-01-04 20:51:33,Mid,JavaScript,Master's,95766,9
4209,Employee_4209,Operations,Finance Associate,Male,White,2021-05-29 16:34:23,Junior,Python,Bachelor's,109638,7
4210,Employee_4210,HR,HR Manager,Female,Hispanic,2023-08-12 14:31:42,Lead,Cloud,Bachelor's,91805,8
4211,Employee_4211,Operations,Software Engineer,Male,Black,2018-02-01 07:59:01,Mid,Cloud,PhD,47307,7
4212,Employee_4212,Sales,Data Analyst,Non-Binary,Mixed,2022-03-10 18:04:06,Junior,Leadership,Master's,33615,7
4213,Employee_4213,HR,Software Engineer,Male,Hispanic,2021-08-04 18:59:09,Senior,Cloud,Diploma,142346,8
4214,Employee_4214,Engineering,HR Manager,Other,White,2019-12-22 19:48:05,Lead,Excel,Diploma,113487,8
4215,Employee_4215,Sales,Finance Associate,Male,Asian,2020-09-24 04:03:39,Mid,Excel,Master's,93284,6
4216,Employee_4216,Engineering,Software Engineer,Non-Binary,White,2024-04-29 00:14:55,Lead,Excel,PhD,65182,4
4217,Employee_4217,Engineering,HR Manager,Female,Other,2020-03-13 17:17:50,Lead,ML,Diploma,78969,5
4218,Employee_4218,Sales,Sales Rep,Other,Asian,2024-01-09 10:44:12,Lead,Cloud,Master's,109699,6
4219,Employee_4219,Sales,Finance Associate,Female,Hispanic,2024-08-18 16:25:52,Lead,Excel,Bachelor's,106676,9
4220,Employee_4220,Engineering,Marketing Exec,Male,Mixed,2019-11-27 03:01:38,Mid,JavaScript,Master's,70469,5
4221,Employee_4221,Operations,Sales Rep,Non-Binary,White,2024-04-30 16:59:48,Mid,Communication,Master's,41935,9
4222,Employee_4222,Operations,Marketing Exec,Non-Binary,Mixed,2018-10-25 13:47:23,Junior,ML,Master's,107832,9
4223,Employee_4223,HR,Marketing Exec,Female,Other,2020-03-12 14:54:10,Senior,Python,Bachelor's,119280,8
4224,Employee_4224,Engineering,Sales Rep,Other,Hispanic,2023-04-12 12:43:43,Mid,Excel,Master's,75534,6
4225,Employee_4225,Finance,HR Manager,Non-Binary,Mixed,2023-11-20 16:21:46,Senior,Leadership,Bachelor's,49981,1
4226,Employee_4226,Engineering,HR Manager,Non-Binary,Mixed,2020-07-20 04:44:26,Senior,Cloud,Diploma,114655,5
4227,Employee_4227,Marketing,Data Analyst,Male,White,2019-08-30 09:06:32,Mid,ML,PhD,113893,3
4228,Employee_4228,Finance,Data Analyst,Other,Hispanic,2018-05-02 07:20:21,Senior,ML,Bachelor's,140256,9
4229,Employee_4229,Marketing,Marketing Exec,Other,Mixed,2022-04-20 23:36:37,Junior,Leadership,PhD,107574,4
4230,Employee_4230,Finance,Software Engineer,Male,Asian,2024-12-12 15:01:55,Junior,JavaScript,PhD,141060,7
4231,Employee_4231,Sales,Finance Associate,Female,Black,2021-07-30 01:08:10,Junior,Python,Diploma,67359,6
4232,Employee_4232,HR,Data Analyst,Female,Asian,2022-02-22 02:11:28,Senior,Communication,Bachelor's,108509,6
4233,Employee_4233,Operations,Finance Associate,Male,Other,2021-12-04 19:40:59,Lead,Communication,Diploma,121911,5
4234,Employee_4234,HR,Sales Rep,Non-Binary,Mixed,2019-10-14 23:39:04,Lead,Cloud,Bachelor's,34939,1
4235,Employee_4235,Finance,Software Engineer,Non-Binary,Hispanic,2024-12-28 06:02:30,Junior,ML,PhD,29056,3
4236,Employee_4236,Engineering,Marketing Exec,Male,Asian,2019-04-13 15:49:15,Mid,ML,PhD,84111,5
4237,Employee_4237,HR,Finance Associate,Male,Hispanic,2018-04-25 17:01:45,Senior,Python,Master's,86847,2
4238,Employee_4238,Finance,Sales Rep,Male,Other,2018-03-03 08:05:58,Junior,Cloud,Bachelor's,87031,2
4239,Employee_4239,Engineering,Marketing Exec,Male,Asian,2024-07-02 17:57:10,Lead,ML,PhD,118042,4
4240,Employee_4240,Operations,Finance Associate,Non-Binary,Hispanic,2020-11-01 15:37:26,Junior,Excel,Bachelor's,52343,7
4241,Employee_4241,Finance,Software Engineer,Other,Mixed,2020-12-09 18:33:59,Junior,Communication,Diploma,90401,1
4242,Employee_4242,Marketing,Data Analyst,Non-Binary,White,2022-08-11 22:54:15,Junior,Cloud,Diploma,63296,9
4243,Employee_4243,Marketing,HR Manager,Female,Asian,2020-01-06 00:46:58,Lead,Excel,Bachelor's,38438,1
4244,Employee_4244,Marketing,Marketing Exec,Male,Other,2024-10-19 13:31:19,Lead,JavaScript,PhD,99669,8
4245,Employee_4245,Engineering,Data Analyst,Female,Hispanic,2020-08-17 13:30:59,Mid,ML,Diploma,86295,6
4246,Employee_4246,Engineering,Finance Associate,Non-Binary,Asian,2019-05-23 00:37:42,Lead,Python,PhD,51496,1
4247,Employee_4247,HR,Sales Rep,Female,Hispanic,2022-09-07 10:47:32,Junior,JavaScript,Bachelor's,52057,7
4248,Employee_4248,Engineering,Sales Rep,Non-Binary,Hispanic,2020-09-23 03:18:19,Lead,JavaScript,Master's,54818,2
4249,Employee_4249,Finance,Data Analyst,Non-Binary,White,2022-10-27 13:51:31,Mid,Python,PhD,110169,1
4250,Employee_4250,Marketing,HR Manager,Female,Hispanic,2021-09-23 21:36:12,Senior,JavaScript,Diploma,82248,8
4251,Employee_4251,Operations,Marketing Exec,Female,Asian,2021-12-17 19:41:23,Mid,Excel,Bachelor's,45208,2
4252,Employee_4252,Sales,Marketing Exec,Other,Other,2020-06-17 15:54:41,Junior,Leadership,Master's,124443,9
4253,Employee_4253,Marketing,Data Analyst,Male,Mixed,2020-04-11 11:17:48,Junior,JavaScript,Diploma,93422,6
4254,Employee_4254,Finance,Software Engineer,Other,Other,2018-03-12 15:59:00,Senior,Python,Bachelor's,43149,1
4255,Employee_4255,Sales,Finance Associate,Other,Black,2023-06-21 06:01:50,Mid,Communication,Bachelor's,128259,8
4256,Employee_4256,Operations,Data Analyst,Non-Binary,Hispanic,2018-08-31 20:16:07,Junior,ML,PhD,125326,7
4257,Employee_4257,HR,Software Engineer,Male,Black,2020-04-08 05:56:04,Mid,Python,Master's,32835,1
4258,Employee_4258,Engineering,Marketing Exec,Male,Mixed,2021-12-01 12:36:06,Lead,Excel,Bachelor's,34375,8
4259,Employee_4259,Finance,Finance Associate,Non-Binary,Other,2018-05-09 09:49:24,Lead,Excel,Master's,110511,2
4260,Employee_4260,Sales,Marketing Exec,Female,Black,2021-01-28 22:23:21,Junior,Communication,Master's,56531,8
4261,Employee_4261,Engineering,HR Manager,Male,Hispanic,2020-12-28 07:22:48,Senior,Excel,PhD,61959,9
4262,Employee_4262,HR,Sales Rep,Male,Asian,2020-10-29 22:58:00,Lead,Leadership,Bachelor's,136643,5
4263,Employee_4263,Operations,Software Engineer,Other,Other,2019-09-19 16:58:23,Mid,Python,Bachelor's,79395,5
4264,Employee_4264,Sales,HR Manager,Non-Binary,Other,2023-04-07 13:36:24,Junior,Excel,PhD,120087,7
4265,Employee_4265,Finance,HR Manager,Other,White,2022-12-24 01:16:17,Senior,Leadership,PhD,65642,1
4266,Employee_4266,Operations,HR Manager,Female,Other,2018-12-17 18:13:22,Junior,Communication,Bachelor's,77870,5
4267,Employee_4267,Sales,Software Engineer,Other,Hispanic,2018-08-07 10:12:47,Junior,Communication,PhD,148903,1
4268,Employee_4268,Sales,Finance Associate,Female,Hispanic,2020-04-22 20:57:07,Senior,Leadership,Bachelor's,63021,8
4269,Employee_4269,Finance,Marketing Exec,Male,White,2021-04-23 20:09:40,Mid,Cloud,Diploma,27524,8
4270,Employee_4270,HR,Finance Associate,Non-Binary,White,2023-03-16 16:26:54,Lead,JavaScript,Master's,138196,1
4271,Employee_4271,HR,Sales Rep,Other,Other,2024-08-21 03:09:45,Mid,Leadership,Master's,141749,2
4272,Employee_4272,HR,Finance Associate,Other,White,2024-10-14 20:15:23,Senior,Leadership,PhD,92756,7
4273,Employee_4273,Engineering,Finance Associate,Male,White,2020-12-02 19:37:53,Senior,JavaScript,Diploma,71778,7
4274,Employee_4274,Marketing,Marketing Exec,Female,White,2021-05-18 23:10:01,Lead,Leadership,Master's,132431,9
4275,Employee_4275,Operations,Marketing Exec,Male,Hispanic,2024-01-17 00:34:11,Lead,Excel,Bachelor's,139258,3
4276,Employee_4276,Finance,Software Engineer,Non-Binary,Black,2019-06-02 09:48:45,Senior,Excel,Master's,134229,2
4277,Employee_4277,Operations,Sales Rep,Other,Asian,2022-08-03 20:16:19,Senior,Cloud,Master's,115426,8
4278,Employee_4278,Marketing,Data Analyst,Male,Hispanic,2021-12-04 11:05:40,Lead,Excel,Master's,119040,7
4279,Employee_4279,Engineering,Marketing Exec,Female,Mixed,2024-02-29 08:26:38,Lead,Excel,Bachelor's,96460,3
4280,Employee_4280,Engineering,Marketing Exec,Other,Other,2024-07-23 08:41:25,Mid,JavaScript,PhD,46585,3
4281,Employee_4281,Marketing,Sales Rep,Non-Binary,Hispanic,2018-04-08 21:16:48,Senior,Python,Bachelor's,47467,7
4282,Employee_4282,Sales,Data Analyst,Other,Other,2021-08-14 20:47:08,Senior,Cloud,PhD,80286,5
4283,Employee_4283,Finance,Marketing Exec,Non-Binary,Hispanic,2024-08-01 10:58:53,Mid,Python,Master's,53224,9
4284,Employee_4284,Marketing,Finance Associate,Non-Binary,Black,2022-09-29 23:31:33,Junior,Python,Master's,122632,7
4285,Employee_4285,Engineering,Sales Rep,Non-Binary,Other,2023-08-26 23:19:40,Lead,Cloud,Diploma,47427,1
4286,Employee_4286,Sales,Marketing Exec,Other,White,2018-11-18 19:55:58,Lead,Leadership,Master's,140752,1
4287,Employee_4287,Engineering,Software Engineer,Non-Binary,Other,2021-10-28 05:58:26,Junior,JavaScript,Bachelor's,30970,6
4288,Employee_4288,Sales,Marketing Exec,Other,Mixed,2022-07-06 13:00:59,Mid,Python,Master's,93704,5
4289,Employee_4289,Operations,Data Analyst,Male,Black,2019-10-12 15:55:03,Mid,Cloud,Diploma,36022,5
4290,Employee_4290,Finance,Finance Associate,Non-Binary,Asian,2021-02-05 12:32:17,Mid,Python,Bachelor's,112276,8
4291,Employee_4291,Finance,Data Analyst,Female,Mixed,2023-12-25 01:04:55,Mid,JavaScript,Diploma,27390,8
4292,Employee_4292,Engineering,Sales Rep,Other,Mixed,2023-05-12 03:00:51,Senior,Leadership,Diploma,144772,9
4293,Employee_4293,Marketing,Marketing Exec,Non-Binary,Black,2023-10-04 17:28:56,Senior,ML,Bachelor's,84046,4
4294,Employee_4294,Engineering,Marketing Exec,Female,Mixed,2021-12-21 23:39:31,Mid,Excel,PhD,123765,5
4295,Employee_4295,Operations,Software Engineer,Other,Hispanic,2020-05-15 15:47:26,Lead,Leadership,PhD,127593,7
4296,Employee_4296,Marketing,Finance Associate,Female,Hispanic,2020-09-15 18:36:55,Junior,Excel,PhD,109300,3
4297,Employee_4297,Engineering,Marketing Exec,Female,White,2019-04-29 14:47:12,Junior,ML,PhD,38287,6
4298,Employee_4298,Sales,Software Engineer,Female,Black,2019-05-30 05:36:36,Lead,Communication,Diploma,48835,3
4299,Employee_4299,Sales,Software Engineer,Female,Hispanic,2019-09-09 21:55:18,Mid,Python,Diploma,114502,4
4300,Employee_4300,Finance,Data Analyst,Male,Mixed,2021-03-17 15:27:30,Mid,Leadership,Bachelor's,46131,8
4301,Employee_4301,Operations,Finance Associate,Female,Mixed,2020-11-05 07:57:25,Junior,ML,Bachelor's,92852,4
4302,Employee_4302,Engineering,HR Manager,Female,Hispanic,2021-05-23 16:09:16,Junior,Python,PhD,86954,4
4303,Employee_4303,Engineering,Sales Rep,Female,Black,2022-08-22 15:45:19,Senior,ML,PhD,105446,7
4304,Employee_4304,Sales,Software Engineer,Male,Black,2022-07-04 00:46:50,Junior,Leadership,PhD,126746,3
4305,Employee_4305,Sales,HR Manager,Other,Asian,2020-07-03 10:31:44,Junior,Cloud,PhD,40423,3
4306,Employee_4306,Sales,Data Analyst,Non-Binary,Black,2020-10-06 00:57:09,Junior,Leadership,PhD,114419,1
4307,Employee_4307,Sales,Software Engineer,Female,Other,2018-07-27 12:46:21,Junior,Cloud,Diploma,57596,7
4308,Employee_4308,HR,Sales Rep,Male,Other,2020-01-02 21:31:16,Senior,Excel,Diploma,77349,4
4309,Employee_4309,Marketing,Finance Associate,Male,Other,2019-09-08 15:58:09,Senior,Python,Diploma,55529,7
4310,Employee_4310,HR,HR Manager,Male,Hispanic,2022-12-05 09:12:03,Senior,Cloud,Diploma,148763,2
4311,Employee_4311,Finance,Finance Associate,Non-Binary,Asian,2023-12-13 07:35:39,Lead,Cloud,PhD,141401,5
4312,Employee_4312,Marketing,HR Manager,Male,Mixed,2021-01-28 06:17:19,Junior,JavaScript,Diploma,128631,7
4313,Employee_4313,Operations,Data Analyst,Female,Hispanic,2024-11-30 19:35:38,Senior,Excel,PhD,50951,9
4314,Employee_4314,Marketing,Software Engineer,Female,White,2019-02-23 03:21:31,Lead,Excel,Diploma,57712,4
4315,Employee_4315,Sales,Software Engineer,Female,White,2019-07-03 09:04:58,Lead,Excel,Diploma,146333,6
4316,Employee_4316,Engineering,Data Analyst,Non-Binary,Black,2023-02-07 06:51:22,Mid,Python,Master's,65592,3
4317,Employee_4317,Engineering,Sales Rep,Male,Asian,2024-09-15 03:43:01,Senior,Communication,PhD,85536,2
