hire_id,candidate_id,department,role,required_skills,years_experience_required,salary_offer,gender,ethnicity,hired,interview_score,date_posted,date_hired
4316,83788,Engineering,Data Analyst,Excel,4,81964,Non-Binary,Hispanic,1,1,2023-09-22 23:02:03,2022-09-06 03:02:17
4317,37586,Marketing,Sales Rep,JavaScript,8,49227,Other,Other,0,3,2019-05-06 00:01:30,2018-06-26 07:30:33
4318,63053,HR,Finance Associate,Cloud,6,118284,Other,White,0,7,2024-05-30 02:28:21,2024-11-18 12:19:54
4319,60489,Finance,Data Analyst,Cloud,8,107494,Male,White,1,7,2019-03-07 13:58:34,2019-06-21 15:08:56
4320,93104,Operations,Marketing Exec,Cloud,5,34934,Non-Binary,Black,1,1,2023-08-01 16:58:22,2024-01-10 08:14:15
4321,96346,Sales,Finance Associate,Excel,6,70530,Non-Binary,Hispanic,1,9,2019-03-14 10:45:40,2020-03-10 17:27:11
4322,77087,Operations,Finance Associate,JavaScript,9,78168,Other,Other,1,1,2020-10-04 15:33:36,2024-04-06 05:40:56
4323,22625,HR,Software Engineer,ML,4,101086,Other,White,1,7,2021-01-02 07:29:37,2019-02-26 17:43:52
4324,44397,Engineering,Marketing Exec,ML,5,90095,Non-Binary,Mixed,1,2,2018-11-19 03:25:00,2020-02-27 00:55:53
4325,68671,Finance,Software Engineer,Cloud,0,94560,Non-Binary,Asian,1,9,2020-09-04 21:01:10,2019-11-15 03:25:50
4326,76897,HR,Software Engineer,ML,0,56772,Female,Mixed,1,9,2018-11-15 09:57:12,2022-12-20 17:20:22
4327,36149,Marketing,HR Manager,JavaScript,1,33722,Other,Asian,0,9,2020-04-14 19:21:36,2021-11-23 19:28:05
4328,70030,Finance,Software Engineer,Cloud,3,75142,Male,Other,1,4,2021-12-03 18:24:03,2022-01-14 05:38:48
4329,79906,Operations,Data Analyst,Leadership,8,92656,Male,Mixed,0,6,2019-08-23 07:09:34,2021-02-02 00:00:26
4330,15283,HR,Finance Associate,Leadership,6,111884,Non-Binary,White,1,2,2023-01-14 08:19:27,2020-06-28 02:21:41
4331,17610,Operations,Software Engineer,JavaScript,5,30877,Other,Hispanic,0,3,2023-05-20 12:31:38,2018-01-21 03:09:06
4332,53326,Operations,Sales Rep,ML,0,43904,Male,Asian,1,6,2024-11-22 18:33:38,2022-12-11 00:38:54
4333,24924,Operations,Data Analyst,Cloud,4,111328,Other,Hispanic,1,1,2019-09-04 21:26:35,2023-07-22 23:31:54
4334,86162,Engineering,Marketing Exec,Leadership,3,116573,Non-Binary,Other,1,7,2022-08-31 07:20:43,2018-06-17 04:35:43
4335,10869,Operations,Finance Associate,JavaScript,4,107871,Non-Binary,Hispanic,0,2,2022-02-13 14:19:54,2020-06-27 15:36:33
4336,11014,Marketing,Sales Rep,Communication,8,105195,Non-Binary,White,0,8,2020-11-25 13:11:43,2024-06-23 23:13:21
4337,20103,Marketing,Sales Rep,Leadership,2,54684,Other,Other,1,5,2024-12-14 23:24:12,2019-01-12 13:23:18
4338,92522,Finance,Marketing Exec,Communication,3,91500,Male,Black,0,7,2018-06-13 07:58:12,2018-01-09 21:45:27
4339,43458,Sales,Sales Rep,JavaScript,7,59902,Female,Black,1,8,2023-04-20 05:49:32,2019-10-16 14:53:10
4340,92409,Operations,Data Analyst,JavaScript,2,78606,Male,Asian,1,3,2018-12-06 12:11:21,2024-06-30 07:00:04
4341,33248,Operations,Marketing Exec,Python,2,60571,Other,White,1,6,2024-05-31 21:46:33,2023-03-05 02:11:47
4342,99160,HR,Sales Rep,Leadership,8,94447,Male,Hispanic,1,9,2020-09-07 09:38:50,2024-05-22 09:35:19
4343,53516,Engineering,Marketing Exec,Python,4,101752,Female,Mixed,1,4,2022-09-22 16:31:45,2020-08-01 21:23:39
4344,39061,Sales,Marketing Exec,Excel,9,91944,Male,Mixed,0,7,2019-10-01 08:36:20,2020-10-25 19:23:04
4345,34170,Finance,Software Engineer,Leadership,0,112157,Female,Other,1,1,2023-07-21 21:54:59,2021-10-31 12:59:18
4346,18024,Sales,Software Engineer,Cloud,6,111513,Other,Asian,1,7,2022-11-23 12:43:56,2018-05-09 17:57:23
4347,92214,Operations,Software Engineer,Excel,6,103731,Non-Binary,Asian,0,9,2021-04-11 11:45:20,2020-08-28 11:43:40
4348,95947,HR,Sales Rep,Excel,5,68938,Female,Asian,0,8,2018-08-13 09:12:43,2020-01-02 12:39:21
4349,53803,Engineering,Finance Associate,ML,5,82203,Other,White,1,4,2024-01-31 13:06:24,2019-12-11 15:52:50
4350,29296,Finance,Data Analyst,Communication,2,82805,Non-Binary,Mixed,0,3,2024-08-30 14:06:56,2018-12-25 23:07:47
4351,96664,Sales,Sales Rep,ML,2,97649,Female,Other,0,7,2024-03-23 02:44:23,2021-10-15 11:12:56
4352,28257,Finance,Software Engineer,Cloud,9,65910,Non-Binary,White,1,1,2018-04-14 04:24:47,2023-08-03 16:30:04
4353,22855,Operations,Marketing Exec,JavaScript,8,47761,Male,Other,0,8,2018-09-25 13:07:30,2019-10-01 14:08:33
4354,95178,Finance,Sales Rep,Python,0,49992,Other,White,0,1,2022-03-26 09:10:48,2019-09-24 12:17:10
4355,30025,HR,Marketing Exec,Cloud,6,104314,Other,Hispanic,1,7,2019-10-05 23:45:34,2019-09-15 02:54:53
4356,14458,Finance,Marketing Exec,JavaScript,9,112521,Other,White,0,6,2021-08-01 04:32:41,2020-03-11 17:23:36
4357,73610,Marketing,Marketing Exec,Cloud,6,80448,Other,White,1,8,2022-03-25 23:12:56,2021-04-12 02:19:02
4358,80843,HR,HR Manager,JavaScript,7,94903,Female,Hispanic,0,6,2018-05-17 00:29:12,2024-03-31 22:56:29
4359,93961,Sales,Finance Associate,Leadership,5,70447,Male,Black,1,5,2018-10-09 08:43:10,2018-02-24 13:24:22
4360,59831,Engineering,Data Analyst,Python,7,35786,Non-Binary,Hispanic,1,9,2022-07-31 18:11:15,2024-06-12 05:33:41
4361,53427,Engineering,Data Analyst,JavaScript,0,67706,Other,Asian,0,4,2021-08-30 17:39:15,2018-10-01 23:40:28
4362,48506,Operations,Software Engineer,Excel,0,101587,Other,Black,1,7,2020-05-27 03:13:55,2022-08-03 08:53:36
4363,15668,Operations,HR Manager,Cloud,8,40611,Female,Mixed,1,6,2023-10-27 20:16:11,2022-01-26 17:05:36
4364,57195,Marketing,Sales Rep,Python,3,29490,Female,Other,0,6,2020-04-17 19:29:20,2021-01-11 23:16:11
4365,83233,Sales,Sales Rep,JavaScript,2,75004,Female,White,1,5,2022-01-24 19:24:04,2024-06-23 23:05:37
4366,34417,Engineering,Data Analyst,Excel,5,85634,Male,Black,1,2,2023-06-30 14:01:00,2022-06-12 22:03:17
4367,91982,Engineering,Finance Associate,Excel,9,31377,Non-Binary,Mixed,1,4,2018-02-13 05:21:25,2019-01-25 19:13:47
4368,20751,Engineering,Marketing Exec,Leadership,8,34903,Male,Hispanic,1,1,2023-05-30 08:57:11,2024-12-10 02:33:48
4369,56218,Engineering,Software Engineer,Communication,9,39567,Other,Hispanic,0,9,2019-11-05 23:46:23,2022-02-22 11:42:43
4370,17352,Finance,Finance Associate,Excel,3,113421,Female,Asian,0,9,2020-01-19 23:41:17,2018-01-15 18:34:07
4371,89052,Sales,Data Analyst,ML,8,118758,Other,Asian,1,8,2024-07-27 10:11:57,2023-01-26 13:15:01
4372,98835,HR,HR Manager,Python,4,73556,Non-Binary,Black,1,4,2021-09-16 06:22:42,2021-04-15 13:22:24
4373,38927,HR,Software Engineer,Python,6,51606,Non-Binary,Other,1,5,2024-01-27 19:56:58,2023-01-11 10:42:05
4374,51094,Marketing,Data Analyst,Python,2,107976,Male,White,1,1,2019-02-15 01:19:52,2020-05-13 18:20:01
4375,64122,Finance,Sales Rep,JavaScript,2,27260,Male,Hispanic,0,4,2020-01-07 09:49:00,2020-12-25 20:49:43
4376,39493,Engineering,Software Engineer,Cloud,2,55267,Female,Black,1,4,2022-11-26 17:28:54,2021-09-11 18:35:06
4377,83539,Engineering,Data Analyst,JavaScript,7,117538,Female,Black,1,5,2019-03-01 04:21:10,2019-04-27 09:50:02
4378,41707,Operations,Sales Rep,ML,5,83369,Other,Other,1,2,2024-12-04 01:01:28,2018-01-17 03:10:45
4379,78814,Operations,Sales Rep,Cloud,8,75060,Female,Black,1,2,2024-01-29 11:32:49,2024-03-08 10:33:35
4380,17296,Marketing,Marketing Exec,Leadership,8,41833,Female,Asian,0,2,2018-04-22 23:55:42,2020-08-03 15:56:37
4381,35398,Engineering,HR Manager,Excel,7,28498,Other,Other,0,8,2021-02-17 06:04:03,2019-06-06 15:14:15
4382,45842,Marketing,Marketing Exec,JavaScript,0,90310,Non-Binary,Hispanic,1,2,2020-02-25 06:11:13,2020-08-31 12:44:33
4383,23261,Finance,Data Analyst,Cloud,5,71729,Female,Asian,0,6,2019-10-18 00:22:31,2019-01-07 18:01:53
4384,86709,HR,Finance Associate,Excel,3,35518,Female,Asian,1,2,2020-11-24 07:35:45,2020-01-14 14:30:36
4385,66704,Engineering,Marketing Exec,Cloud,3,103037,Other,Other,1,8,2022-09-05 03:49:11,2019-08-01 22:33:57
4386,77173,Sales,Finance Associate,Excel,2,47254,Other,Other,1,1,2023-02-09 22:09:10,2022-10-05 22:31:01
4387,41781,Finance,Sales Rep,Cloud,8,106438,Other,Black,0,2,2021-03-07 20:54:54,2022-06-08 08:59:09
4388,23652,Engineering,Data Analyst,JavaScript,1,50545,Other,Mixed,0,5,2018-12-27 17:44:53,2021-08-28 07:43:01
4389,15103,Sales,HR Manager,JavaScript,0,28345,Other,Mixed,1,6,2018-06-21 08:24:29,2024-04-11 18:30:04
4390,35500,Operations,Finance Associate,ML,9,105906,Female,Mixed,0,9,2018-11-08 00:19:39,2021-08-27 11:38:34
4391,45529,Marketing,Data Analyst,Leadership,2,81366,Male,Black,1,6,2023-08-04 12:59:04,2021-06-09 17:16:17
4392,28452,Operations,Finance Associate,Leadership,3,71721,Male,White,1,8,2020-02-08 10:31:15,2021-09-19 09:48:38
4393,59393,HR,Marketing Exec,Communication,3,84829,Male,Hispanic,1,7,2020-04-08 10:47:28,2021-11-20 11:45:22
4394,41174,Operations,Data Analyst,Python,5,118767,Female,Black,1,1,2021-07-07 13:06:32,2024-01-18 10:52:32
4395,74450,Engineering,Marketing Exec,JavaScript,0,34642,Non-Binary,Black,1,2,2019-07-16 17:43:11,2020-02-18 11:56:16
4396,45436,Sales,Software Engineer,JavaScript,0,108375,Female,Asian,1,4,2024-10-31 22:31:43,2024-03-09 11:09:01
4397,57406,Operations,Data Analyst,Excel,1,114217,Male,Mixed,1,1,2023-01-29 19:03:51,2020-09-04 19:49:03
4398,73059,Engineering,Finance Associate,Communication,3,89533,Male,Other,1,8,2024-12-18 19:28:16,2022-11-18 07:38:22
4399,25954,HR,Software Engineer,Leadership,6,97571,Other,Black,1,4,2023-04-01 07:52:09,2023-03-01 17:21:44
4400,92722,Sales,Marketing Exec,JavaScript,5,78382,Other,White,1,7,2019-09-07 19:43:01,2023-08-13 17:44:07
4401,22356,Operations,Marketing Exec,Cloud,8,58299,Other,Hispanic,0,7,2021-07-14 01:05:17,2023-03-01 17:41:29
4402,12187,Marketing,Finance Associate,Leadership,6,60035,Female,White,1,8,2024-10-05 11:43:21,2022-12-04 12:53:10
4403,87243,Marketing,Software Engineer,Communication,4,48583,Non-Binary,Black,1,9,2024-11-23 17:35:42,2024-04-11 20:08:28
4404,45098,Sales,Sales Rep,Python,5,47105,Non-Binary,Black,1,9,2024-10-11 02:17:07,2019-10-22 16:44:49
4405,31225,Marketing,HR Manager,Cloud,9,106666,Other,Asian,1,7,2018-06-08 21:56:46,2020-04-21 03:07:31
4406,13606,Operations,Finance Associate,Excel,8,38736,Non-Binary,White,0,9,2019-09-09 05:58:22,2021-12-18 02:01:37
4407,67620,Operations,Marketing Exec,ML,0,67281,Male,Asian,1,5,2024-07-15 00:59:43,2023-08-06 01:03:07
4408,42828,Sales,Data Analyst,Cloud,8,104351,Male,Other,1,4,2019-10-04 06:45:46,2020-08-29 09:21:13
4409,36489,Operations,Software Engineer,Leadership,5,114932,Other,White,0,3,2024-04-06 18:52:02,2022-09-13 19:38:51
4410,24387,Engineering,Sales Rep,Python,3,49312,Other,Mixed,1,6,2018-09-28 04:36:43,2020-11-14 05:31:18
4411,79463,HR,HR Manager,Cloud,4,102780,Other,Other,0,9,2020-11-29 23:54:20,2021-06-28 18:37:53
4412,81832,Marketing,Data Analyst,Communication,0,67668,Non-Binary,Mixed,1,4,2022-01-28 21:33:31,2021-10-06 21:09:12
4413,12591,Engineering,Software Engineer,Communication,6,80652,Female,White,0,2,2019-09-09 06:46:16,2019-07-12 00:33:04
4414,58516,Sales,Sales Rep,Python,7,36718,Other,Asian,1,3,2020-08-11 04:44:04,2021-01-24 12:19:13
4415,72061,Marketing,Finance Associate,Leadership,4,107320,Non-Binary,Mixed,0,3,2022-02-14 04:43:42,2024-09-25 12:40:54
4416,76736,Engineering,Sales Rep,Communication,1,68997,Other,Black,0,2,2022-12-07 22:23:40,2023-08-27 14:01:52
4417,91257,Operations,Finance Associate,Cloud,7,56428,Female,Hispanic,1,9,2023-07-20 09:17:02,2022-11-09 13:01:39
4418,71753,Sales,Software Engineer,ML,9,83822,Other,Asian,1,4,2024-03-17 03:37:11,2019-05-15 20:06:03
4419,94774,Sales,Sales Rep,Cloud,6,51490,Male,Other,0,3,2018-06-01 22:32:34,2021-01-24 07:26:25
4420,21087,Marketing,HR Manager,ML,9,75209,Other,Other,1,6,2023-01-01 05:30:40,2023-08-14 16:39:44
4421,40816,Operations,Sales Rep,Communication,8,72351,Male,White,0,8,2018-12-18 22:22:15,2023-06-08 05:04:41
4422,33408,Marketing,Software Engineer,Cloud,3,66001,Male,Other,1,8,2018-10-23 07:54:18,2022-06-07 10:30:04
4423,10136,Finance,Data Analyst,Communication,8,70856,Non-Binary,Hispanic,1,6,2021-04-24 11:48:24,2022-06-15 07:43:27
4424,27413,Engineering,Data Analyst,Leadership,3,41410,Non-Binary,Hispanic,1,5,2022-11-01 04:24:48,2018-10-21 21:22:12
4425,69500,Finance,Sales Rep,ML,2,77685,Male,Black,0,7,2022-03-18 21:40:43,2023-12-06 23:46:54
4426,94514,Engineering,Sales Rep,Leadership,2,60386,Male,Other,1,3,2019-12-22 18:00:06,2021-02-23 10:03:04
4427,66358,HR,Finance Associate,Communication,9,99898,Other,Asian,1,2,2023-11-06 08:13:42,2018-09-11 02:51:42
4428,76197,Sales,Software Engineer,JavaScript,1,114547,Other,Hispanic,0,8,2018-11-08 08:24:35,2022-07-28 16:54:28
4429,42854,Marketing,Finance Associate,Excel,9,97578,Male,Asian,0,9,2022-11-18 23:30:04,2020-02-02 17:13:25
4430,86240,HR,HR Manager,Cloud,2,50286,Non-Binary,Black,0,6,2020-05-13 10:51:24,2020-08-23 04:19:08
4431,26322,HR,Data Analyst,JavaScript,7,36391,Other,White,0,4,2020-06-06 13:01:43,2018-05-21 00:10:06
4432,16968,Sales,Marketing Exec,Leadership,7,51999,Other,Hispanic,0,6,2024-10-23 04:58:12,2024-10-29 03:05:56
4433,37518,Sales,Marketing Exec,Communication,1,27018,Other,Hispanic,0,7,2021-07-06 17:23:40,2020-02-06 06:20:19
4434,61925,Engineering,Software Engineer,Communication,1,37952,Non-Binary,Hispanic,1,8,2023-03-28 01:03:39,2023-02-01 11:24:48
4435,69848,Finance,Software Engineer,Excel,1,106776,Male,Other,1,3,2021-03-01 03:13:55,2022-10-14 14:30:45
4436,11700,Operations,Marketing Exec,Communication,9,111798,Other,Asian,1,6,2021-12-04 15:19:56,2018-04-14 07:03:50
4437,33199,Engineering,Software Engineer,Excel,6,44282,Non-Binary,Hispanic,0,6,2019-06-21 07:59:00,2018-07-16 16:10:54
4438,54589,Operations,Data Analyst,Cloud,5,112995,Non-Binary,Asian,1,7,2018-02-22 08:12:49,2020-11-20 07:28:45
4439,42115,HR,HR Manager,ML,0,79354,Non-Binary,Other,1,4,2022-04-06 15:54:43,2019-02-09 09:41:20
4440,71934,Operations,HR Manager,Excel,1,42942,Non-Binary,Mixed,1,6,2019-11-21 01:40:07,2024-04-25 21:56:55
4441,64316,Finance,Finance Associate,Excel,0,85938,Other,Mixed,1,2,2022-07-09 14:36:22,2021-11-26 08:24:02
4442,15520,Engineering,Data Analyst,JavaScript,6,26722,Male,Asian,1,8,2020-04-18 21:26:03,2021-10-17 19:15:28
4443,46455,Sales,Software Engineer,Communication,5,61820,Male,Other,0,3,2022-10-27 12:59:51,2023-12-13 12:25:32
4444,96465,Finance,Software Engineer,Cloud,1,92187,Non-Binary,Mixed,1,9,2021-05-06 15:35:50,2019-08-08 13:16:06
4445,51605,Finance,Finance Associate,ML,1,112142,Male,Black,0,8,2021-02-18 23:56:10,2023-11-13 07:13:23
4446,24955,Engineering,Finance Associate,Python,1,59546,Other,Black,1,6,2020-06-02 01:58:46,2021-09-17 14:45:47
4447,54049,Sales,Software Engineer,Leadership,7,90030,Male,Mixed,1,2,2023-09-02 09:16:31,2019-12-11 00:13:24
4448,23917,Finance,Software Engineer,Excel,6,91219,Male,White,1,8,2021-04-17 11:00:49,2019-01-17 15:08:54
4449,80293,Sales,Data Analyst,Python,0,43394,Female,Asian,1,6,2022-03-16 05:29:06,2018-02-05 07:00:13
4450,88581,Marketing,Finance Associate,Communication,3,83559,Male,Mixed,1,1,2022-12-14 03:07:26,2018-10-13 12:55:12
4451,74925,Marketing,Data Analyst,Leadership,3,71705,Male,Asian,1,6,2024-08-11 09:45:45,2018-07-19 05:38:54
4452,80269,Marketing,Sales Rep,Excel,6,109502,Non-Binary,Other,0,5,2024-06-19 21:30:29,2020-03-09 02:41:23
4453,40954,Operations,Software Engineer,Python,1,51469,Non-Binary,Mixed,1,6,2018-09-20 15:21:52,2019-12-11 20:49:19
4454,82617,Finance,Marketing Exec,JavaScript,3,99041,Female,Black,1,1,2023-08-16 17:20:15,2022-04-17 00:02:20
4455,51458,Engineering,Marketing Exec,Python,0,86338,Other,Other,1,4,2023-04-02 04:35:35,2019-12-17 21:15:07
4456,99037,Engineering,Sales Rep,Leadership,3,30492,Female,White,1,7,2020-02-06 19:12:56,2020-10-16 08:02:14
4457,31113,Operations,Software Engineer,JavaScript,0,41827,Male,Asian,1,5,2020-04-24 10:32:38,2023-07-13 01:33:10
4458,53939,Engineering,Finance Associate,Leadership,1,52492,Male,White,1,6,2020-07-18 03:28:18,2021-06-16 12:24:27
4459,39345,Marketing,Marketing Exec,ML,1,93802,Other,Black,1,2,2024-07-05 14:30:39,2022-09-21 16:59:10
4460,56313,Finance,Finance Associate,Communication,9,96445,Other,Hispanic,1,8,2018-02-28 02:26:40,2018-11-09 03:04:36
4461,79166,Engineering,Marketing Exec,Cloud,2,37869,Non-Binary,Hispanic,1,4,2022-12-24 11:40:19,2021-11-04 09:31:06
4462,57861,Engineering,Finance Associate,Python,7,64782,Male,Asian,1,6,2020-12-25 05:57:00,2018-07-10 12:09:15
4463,59298,HR,Marketing Exec,Excel,5,46863,Male,Other,1,3,2019-10-30 17:32:46,2023-09-13 20:36:11
4464,57221,HR,Finance Associate,Leadership,5,86987,Male,Black,1,9,2021-05-10 06:43:54,2024-05-23 19:29:54
4465,54942,HR,Sales Rep,Leadership,8,69055,Male,Asian,0,8,2020-06-27 15:25:02,2022-01-19 05:18:55
4466,13453,Finance,Data Analyst,Communication,7,98355,Male,Other,0,6,2022-01-14 20:51:54,2020-02-10 04:04:57
4467,64935,Marketing,Finance Associate,Python,1,54136,Male,Asian,1,9,2018-08-19 10:57:06,2024-08-03 11:22:36
4468,53370,Sales,Data Analyst,Excel,5,39837,Male,Asian,1,9,2021-12-02 12:49:05,2018-11-21 12:08:38
4469,18328,Marketing,Data Analyst,Excel,0,100592,Male,White,1,2,2020-06-01 14:21:30,2020-11-03 21:05:59
4470,25534,Marketing,Software Engineer,Leadership,8,25715,Non-Binary,Mixed,1,9,2022-05-31 17:10:01,2019-04-06 17:02:14
4471,95280,Finance,Sales Rep,Cloud,3,42275,Female,Black,1,8,2024-05-05 08:34:42,2021-02-18 10:21:41
4472,94925,Finance,Data Analyst,Leadership,3,45191,Male,White,1,2,2020-12-06 05:27:54,2022-10-23 13:26:06
4473,46320,HR,HR Manager,Cloud,8,107420,Non-Binary,Other,1,9,2024-08-29 10:24:04,2019-07-25 20:23:36
4474,59170,Engineering,Data Analyst,Leadership,2,85126,Male,Mixed,0,5,2020-10-07 09:07:26,2019-12-01 12:19:40
4475,90201,Operations,Finance Associate,Leadership,4,76792,Other,Asian,1,9,2024-07-26 18:12:51,2018-08-01 21:00:10
4476,18640,Operations,Data Analyst,Excel,0,33894,Male,Hispanic,0,3,2018-05-04 13:33:36,2023-07-30 08:14:29
4477,40049,Sales,Finance Associate,Cloud,5,109253,Female,White,1,4,2023-07-16 02:37:20,2020-06-15 22:51:22
4478,15618,Engineering,Finance Associate,Excel,2,109114,Non-Binary,Black,0,1,2023-12-16 23:55:44,2021-08-22 00:26:45
4479,66053,Sales,HR Manager,Python,0,48321,Other,Black,1,5,2022-10-27 07:31:23,2020-12-26 19:02:49
4480,11920,HR,Data Analyst,Leadership,9,49959,Other,Mixed,1,7,2018-07-22 04:01:45,2023-10-26 14:42:27
4481,53937,Sales,Data Analyst,ML,5,35515,Male,White,1,7,2021-06-02 09:47:20,2024-11-13 03:13:18
4482,79724,Engineering,Marketing Exec,Cloud,9,99613,Female,Asian,1,6,2020-10-15 20:04:24,2022-08-06 02:43:56
4483,22207,Engineering,Marketing Exec,JavaScript,1,90196,Female,Mixed,0,6,2020-06-09 20:53:12,2021-06-05 14:04:21
4484,75774,Operations,Software Engineer,JavaScript,7,46443,Male,Other,1,8,2020-09-12 18:01:34,2023-09-07 23:32:35
4485,42972,HR,Finance Associate,JavaScript,1,78550,Male,Black,1,9,2024-07-14 06:11:05,2022-10-28 13:57:08
4486,20799,Finance,HR Manager,ML,3,100979,Non-Binary,Other,1,4,2024-04-28 21:49:39,2024-09-19 04:37:34
4487,81088,Sales,Marketing Exec,Excel,2,62208,Non-Binary,White,1,4,2021-02-18 01:23:31,2023-12-30 05:14:04
4488,38916,Operations,Data Analyst,Excel,8,26783,Male,Hispanic,1,8,2022-01-15 15:44:29,2020-01-19 02:26:13
4489,80463,Sales,Software Engineer,Communication,1,103649,Male,Other,1,5,2022-08-27 15:36:45,2019-07-24 10:22:07
4490,86700,Sales,HR Manager,JavaScript,2,95921,Other,Asian,1,9,2024-10-30 13:32:41,2021-08-07 14:27:12
4491,47158,Finance,Sales Rep,JavaScript,6,31982,Female,Black,1,6,2020-10-27 01:22:36,2023-09-12 08:26:45
4492,94607,HR,Data Analyst,Excel,3,103943,Non-Binary,White,1,9,2024-12-29 15:08:34,2024-01-02 12:22:39
4493,81696,Engineering,Data Analyst,JavaScript,5,40316,Male,Hispanic,1,4,2018-05-27 23:19:05,2019-03-17 01:13:25
4494,71510,Marketing,Sales Rep,Excel,2,115374,Male,Black,1,1,2024-03-16 05:48:35,2020-07-12 05:19:28
4495,68692,Sales,Finance Associate,Leadership,0,117743,Non-Binary,Hispanic,1,4,2023-02-03 15:01:46,2023-12-10 15:53:42
4496,71744,Marketing,Finance Associate,Leadership,5,118938,Other,Black,1,9,2022-12-16 03:21:25,2018-03-13 12:55:23
4497,25810,HR,Marketing Exec,Excel,3,92966,Other,Mixed,1,7,2020-03-03 01:30:24,2023-01-28 02:44:25
4498,15126,Marketing,Marketing Exec,Cloud,1,27936,Male,Mixed,1,6,2024-06-02 15:12:26,2021-01-10 19:53:24
4499,40009,Sales,Data Analyst,Excel,6,102400,Female,Mixed,1,2,2021-10-24 08:23:57,2019-03-30 05:35:03
4500,10192,Finance,Data Analyst,Python,9,115651,Female,White,1,4,2019-03-15 04:37:31,2018-08-15 14:58:05
4501,46413,Marketing,Marketing Exec,Python,4,99843,Male,Mixed,0,1,2021-11-01 01:49:18,2023-06-30 22:12:36
4502,22816,HR,Sales Rep,Python,5,31709,Non-Binary,White,1,3,2018-08-27 15:07:16,2024-07-18 21:59:53
4503,49082,HR,Marketing Exec,Python,5,45707,Female,Asian,1,2,2020-10-11 09:08:42,2019-10-23 02:51:16
4504,75048,Finance,Data Analyst,ML,8,64384,Non-Binary,Mixed,0,4,2021-05-24 15:44:46,2021-07-05 10:22:59
4505,60940,Marketing,HR Manager,Communication,1,60187,Non-Binary,White,1,4,2019-12-15 09:48:35,2024-11-20 10:47:47
4506,42130,Marketing,Data Analyst,Communication,5,91935,Non-Binary,Black,0,9,2019-01-11 03:12:23,2022-02-06 09:50:39
4507,50142,Engineering,HR Manager,Excel,8,67536,Other,White,0,7,2020-12-31 03:07:27,2023-09-04 02:54:33
4508,46468,Operations,HR Manager,Leadership,3,49188,Female,Other,1,3,2024-08-23 08:47:36,2020-08-29 03:35:21
4509,40698,HR,Data Analyst,JavaScript,5,39245,Other,White,0,7,2022-11-17 09:52:39,2020-03-04 04:13:35
4510,20655,Engineering,Software Engineer,Python,6,113907,Female,Other,1,8,2019-02-10 18:57:14,2023-09-08 08:08:07
4511,57897,HR,Marketing Exec,Communication,0,57286,Male,Black,1,7,2018-03-18 01:05:12,2018-08-06 06:21:06
4512,40075,Engineering,Finance Associate,Communication,4,112229,Non-Binary,White,1,8,2020-11-05 21:43:41,2018-05-27 01:33:20
4513,19359,Operations,Data Analyst,Python,3,59303,Female,Black,1,9,2023-02-08 13:59:10,2022-11-29 11:20:54
4514,52056,Engineering,HR Manager,Leadership,9,111673,Female,Other,0,1,2023-10-04 17:36:29,2020-08-03 08:49:12
4515,61831,HR,Data Analyst,ML,1,66049,Male,Hispanic,0,6,2022-10-08 19:15:57,2021-12-20 02:55:33
