training_id,employee_id,training_name,hours_completed,training_score,completion_date
4526,1936,Excel Bootcamp,45,22,2023-09-07 03:38:11
4527,4537,AI Workshop,7,94,2019-08-17 01:20:27
4528,860,Excel Bootcamp,16,50,2023-05-03 23:39:23
4529,439,AI Workshop,36,36,2019-03-23 19:21:52
4530,3856,Leadership 101,31,69,2021-10-15 17:45:44
4531,2320,Excel Bootcamp,11,3,2022-01-14 17:34:34
4532,2342,Cloud Cert,19,65,2021-12-22 06:41:26
4533,2390,Leadership 101,14,81,2019-09-03 06:10:32
4534,1696,Leadership 101,15,54,2019-05-30 01:19:38
4535,3945,Excel Bootcamp,8,52,2022-02-18 07:44:25
4536,1495,Cloud Cert,12,22,2022-02-23 00:38:12
4537,2071,Excel Bootcamp,43,91,2021-04-17 02:25:25
4538,2649,Cloud Cert,24,33,2023-09-25 05:13:53
4539,986,AI Workshop,38,21,2020-01-26 00:22:22
4540,1060,Excel Bootcamp,13,1,2018-06-14 16:48:00
4541,434,AI Workshop,18,4,2024-04-24 03:56:22
4542,2658,Cloud Cert,35,41,2018-09-03 06:26:21
4543,1641,Cloud Cert,29,6,2019-11-10 08:54:52
4544,900,Leadership 101,20,28,2018-08-23 12:31:46
4545,3876,Cloud Cert,34,76,2021-12-15 02:07:10
4546,2495,Excel Bootcamp,3,87,2022-10-08 09:12:15
4547,1748,Excel Bootcamp,40,12,2019-02-28 08:00:46
4548,4990,Cloud Cert,35,48,2021-11-14 04:48:14
4549,4175,Cloud Cert,42,58,2024-05-23 10:37:33
4550,4156,Excel Bootcamp,31,45,2024-07-06 20:09:52
4551,2702,Excel Bootcamp,7,33,2022-05-12 15:52:48
4552,2431,Cloud Cert,9,21,2020-06-12 10:33:10
4553,2620,Cloud Cert,48,58,2021-09-16 02:45:46
4554,2497,Excel Bootcamp,17,91,2023-10-08 16:30:51
4555,1601,Leadership 101,7,50,2024-09-04 15:27:32
4556,3999,Cloud Cert,5,96,2020-11-22 21:32:28
4557,4983,Leadership 101,24,1,2021-08-29 23:30:23
4558,3174,Excel Bootcamp,15,32,2024-12-21 13:40:16
4559,3478,Leadership 101,2,67,2021-01-16 11:56:39
4560,1149,AI Workshop,15,97,2021-04-26 01:55:26
4561,3010,Leadership 101,21,1,2019-02-06 22:12:21
4562,2052,AI Workshop,37,24,2019-11-03 10:00:04
4563,3442,Cloud Cert,14,19,2019-07-05 09:37:19
4564,217,AI Workshop,2,18,2020-11-23 10:23:01
4565,472,Excel Bootcamp,25,96,2021-09-07 22:51:43
4566,3528,Cloud Cert,27,44,2018-02-19 10:18:31
4567,1965,Cloud Cert,38,6,2020-03-11 07:08:27
4568,2397,AI Workshop,19,81,2023-04-25 05:41:12
4569,2309,Excel Bootcamp,42,12,2024-10-30 09:36:10
4570,4434,Excel Bootcamp,48,34,2024-09-24 18:11:22
4571,4559,Excel Bootcamp,30,36,2021-01-08 15:02:48
4572,1787,Excel Bootcamp,49,64,2023-05-18 11:11:06
4573,770,Leadership 101,10,66,2018-01-22 05:32:02
4574,3935,Excel Bootcamp,31,20,2020-12-22 22:52:48
4575,3993,Excel Bootcamp,13,84,2023-03-25 14:16:41
4576,3325,Cloud Cert,13,56,2022-03-20 07:11:01
4577,442,AI Workshop,27,47,2023-03-21 01:01:42
4578,3350,Leadership 101,46,39,2020-03-20 00:45:03
4579,1039,Leadership 101,19,55,2018-11-09 12:02:12
4580,3630,Cloud Cert,19,57,2018-12-12 14:06:33
4581,3544,Leadership 101,37,51,2020-08-28 21:58:34
4582,383,Leadership 101,41,64,2023-09-09 14:51:55
4583,1274,Cloud Cert,15,96,2018-02-02 04:36:29
4584,1064,Excel Bootcamp,28,3,2018-09-29 15:34:33
4585,238,Leadership 101,44,90,2022-11-14 11:44:02
4586,838,AI Workshop,36,41,2021-09-12 04:00:19
4587,4018,Excel Bootcamp,28,76,2021-06-24 18:10:21
4588,4142,Excel Bootcamp,33,50,2019-10-20 00:59:05
4589,72,Excel Bootcamp,44,3,2018-02-11 06:39:20
4590,4900,Leadership 101,22,28,2018-05-30 10:29:17
4591,2360,AI Workshop,9,73,2021-10-04 02:46:42
4592,3724,Leadership 101,36,90,2021-12-26 22:40:15
4593,965,Cloud Cert,6,6,2023-03-13 07:28:59
4594,589,Leadership 101,2,5,2023-03-12 23:31:01
4595,3347,AI Workshop,43,73,2020-02-17 16:42:17
4596,4108,Leadership 101,43,55,2020-01-28 14:08:05
4597,4384,Cloud Cert,26,98,2022-12-08 00:13:57
4598,4646,Excel Bootcamp,5,92,2023-03-10 23:44:53
4599,4541,Leadership 101,23,26,2018-06-03 14:22:24
4600,4058,Excel Bootcamp,6,57,2018-06-30 20:40:41
4601,2558,Leadership 101,1,54,2023-10-26 18:51:06
4602,848,AI Workshop,35,62,2019-10-10 01:11:49
4603,2405,Excel Bootcamp,41,99,2019-01-21 20:41:52
4604,3920,Leadership 101,33,65,2022-05-05 20:13:16
4605,4478,AI Workshop,26,68,2019-03-06 19:25:11
4606,3975,Cloud Cert,25,77,2021-02-13 04:29:11
4607,64,Excel Bootcamp,13,53,2022-11-14 21:26:51
4608,3703,Excel Bootcamp,17,21,2021-06-12 09:50:42
4609,4221,Leadership 101,16,82,2019-03-09 14:52:37
4610,887,Excel Bootcamp,44,84,2018-12-27 18:47:47
4611,762,Cloud Cert,30,4,2021-07-17 12:21:44
4612,1510,Excel Bootcamp,2,96,2023-10-07 22:18:46
4613,4238,Excel Bootcamp,4,27,2020-02-28 12:58:01
4614,37,Cloud Cert,13,89,2019-01-12 15:04:08
4615,4680,AI Workshop,38,71,2023-10-15 04:57:32
4616,4916,Excel Bootcamp,17,45,2020-06-19 07:47:18
4617,1994,Leadership 101,23,94,2023-09-13 19:25:35
4618,1697,AI Workshop,29,87,2023-11-29 17:31:40
4619,357,Excel Bootcamp,48,29,2021-11-01 13:34:45
4620,916,AI Workshop,9,57,2019-05-16 08:14:53
4621,2884,Excel Bootcamp,15,21,2018-07-24 14:26:43
4622,2547,AI Workshop,2,97,2020-06-12 11:19:03
4623,189,Leadership 101,29,82,2024-04-05 01:20:59
4624,2927,AI Workshop,34,27,2024-07-03 01:01:47
4625,3286,Cloud Cert,17,78,2023-06-12 14:43:01
4626,504,Excel Bootcamp,14,40,2023-09-13 21:16:25
4627,1731,Excel Bootcamp,15,31,2020-10-30 18:53:40
4628,240,Leadership 101,26,8,2020-08-12 12:39:49
4629,3583,Cloud Cert,34,67,2022-06-15 22:31:56
4630,2964,AI Workshop,3,35,2023-08-02 21:47:01
4631,236,AI Workshop,18,75,2019-09-27 14:54:41
4632,2138,Cloud Cert,37,98,2024-03-04 11:57:22
4633,151,Cloud Cert,36,87,2020-09-07 15:41:13
4634,3341,AI Workshop,39,69,2020-03-06 03:07:52
4635,2512,Leadership 101,7,30,2022-12-15 01:32:55
4636,1133,Leadership 101,23,37,2021-02-09 04:26:15
4637,2024,AI Workshop,37,16,2021-10-26 01:43:28
4638,564,AI Workshop,26,14,2023-06-22 14:58:00
4639,354,Cloud Cert,15,71,2024-10-05 16:54:43
4640,4840,Excel Bootcamp,24,97,2022-12-26 22:12:30
4641,2268,Excel Bootcamp,20,2,2018-02-22 12:16:13
4642,1563,Cloud Cert,37,46,2019-07-23 18:29:03
4643,1859,AI Workshop,24,5,2023-09-15 07:16:26
4644,2151,Excel Bootcamp,14,45,2022-11-20 18:12:17
4645,2406,AI Workshop,32,45,2019-03-23 10:42:13
4646,709,AI Workshop,35,60,2019-01-12 08:44:10
4647,4923,Excel Bootcamp,23,15,2019-11-06 10:31:03
4648,4944,Cloud Cert,33,42,2022-06-07 12:09:17
4649,4767,AI Workshop,2,2,2019-06-26 02:39:13
4650,1622,AI Workshop,13,88,2019-01-03 22:56:56
4651,899,Excel Bootcamp,30,29,2024-12-18 19:06:03
4652,2885,Cloud Cert,34,93,2018-08-29 23:23:01
4653,3407,Excel Bootcamp,11,85,2024-01-30 16:50:14
4654,1762,Cloud Cert,37,25,2023-02-10 22:06:41
4655,3343,Leadership 101,12,22,2019-12-13 13:14:55
4656,3739,Cloud Cert,18,83,2020-04-01 23:32:57
4657,4685,Leadership 101,20,62,2019-12-02 06:20:23
4658,3218,Leadership 101,49,13,2024-11-04 11:57:30
4659,2058,AI Workshop,13,62,2024-03-27 03:05:44
4660,452,AI Workshop,6,38,2021-01-10 02:32:02
4661,3522,Excel Bootcamp,10,57,2020-06-26 22:17:34
4662,2484,Excel Bootcamp,33,33,2024-07-10 08:19:15
4663,3385,Cloud Cert,4,33,2022-05-06 21:46:52
4664,4782,AI Workshop,4,56,2023-05-29 20:06:34
4665,831,Excel Bootcamp,41,12,2019-12-29 14:41:49
4666,3534,Cloud Cert,37,87,2024-10-18 17:34:06
4667,893,AI Workshop,42,93,2021-07-31 09:10:04
4668,311,Leadership 101,12,29,2018-05-22 13:33:22
4669,2106,Leadership 101,5,43,2022-03-13 14:10:33
4670,62,AI Workshop,25,60,2019-07-31 04:23:23
4671,997,Cloud Cert,25,65,2019-12-01 15:20:22
4672,4371,Leadership 101,33,24,2019-04-26 04:09:19
4673,4177,AI Workshop,15,69,2022-04-19 12:42:15
4674,432,Cloud Cert,20,57,2022-03-26 21:01:56
4675,3304,AI Workshop,39,35,2021-08-02 10:48:36
4676,1485,Excel Bootcamp,12,45,2022-08-18 10:54:43
4677,3477,Excel Bootcamp,14,69,2022-06-21 09:33:22
4678,3691,Cloud Cert,22,13,2023-12-22 15:03:24
4679,280,Cloud Cert,24,32,2020-08-09 23:49:31
4680,4766,Leadership 101,12,55,2018-05-18 21:13:27
4681,2971,AI Workshop,20,27,2020-08-15 12:23:14
4682,4020,Leadership 101,48,88,2021-06-27 02:10:41
4683,4931,Leadership 101,28,3,2024-02-01 00:00:37
4684,2677,Excel Bootcamp,11,1,2022-08-22 14:29:43
4685,1744,Leadership 101,22,63,2023-05-18 22:35:23
4686,4100,Cloud Cert,33,93,2023-04-02 22:33:50
4687,3501,Leadership 101,14,45,2024-07-21 07:10:33
4688,697,Excel Bootcamp,13,86,2019-07-16 13:54:31
4689,896,Leadership 101,25,69,2024-03-22 15:03:59
4690,4321,AI Workshop,40,43,2020-11-01 14:29:19
4691,621,Leadership 101,16,85,2022-08-03 15:51:01
4692,1882,AI Workshop,30,12,2021-04-22 20:59:23
4693,871,Leadership 101,1,92,2022-08-08 08:19:25
4694,2052,Cloud Cert,28,75,2021-03-29 07:46:45
4695,1953,Cloud Cert,31,15,2024-10-11 03:40:37
4696,4530,AI Workshop,36,38,2024-01-14 16:23:32
4697,1917,AI Workshop,48,62,2020-12-03 06:25:53
4698,3892,Excel Bootcamp,45,35,2019-06-28 11:16:45
4699,4619,Leadership 101,2,16,2021-05-26 12:45:01
4700,3203,Excel Bootcamp,42,64,2022-10-10 11:56:46
4701,3358,Excel Bootcamp,37,15,2019-02-07 02:33:24
4702,4561,Cloud Cert,43,96,2021-09-30 06:41:37
4703,4577,Excel Bootcamp,2,64,2023-02-02 10:56:51
4704,3217,Cloud Cert,33,58,2022-08-04 06:00:32
4705,167,Excel Bootcamp,49,80,2018-04-12 10:05:29
4706,289,AI Workshop,36,97,2018-03-01 12:55:28
4707,879,Excel Bootcamp,30,40,2021-09-05 08:19:53
4708,1474,Leadership 101,34,57,2022-07-14 00:56:04
4709,1669,Cloud Cert,18,20,2021-04-10 08:51:38
4710,3748,AI Workshop,36,37,2024-04-30 15:18:15
4711,3331,Leadership 101,24,32,2022-06-07 08:52:54
4712,3944,AI Workshop,1,74,2024-10-05 16:52:27
4713,160,Leadership 101,46,16,2020-10-06 00:38:30
4714,2190,Cloud Cert,24,5,2021-12-22 05:09:40
4715,1783,AI Workshop,21,20,2019-03-05 11:41:24
4716,4075,Cloud Cert,29,56,2019-08-08 07:14:40
4717,3546,AI Workshop,13,91,2022-06-06 18:32:20
4718,2001,AI Workshop,10,43,2024-09-16 21:52:29
4719,3388,Cloud Cert,13,60,2024-12-07 20:39:58
4720,3667,AI Workshop,11,50,2024-12-14 06:43:25
4721,2123,Excel Bootcamp,38,59,2024-07-11 02:32:18
4722,775,Leadership 101,6,84,2019-07-24 10:18:10
4723,4493,Leadership 101,10,13,2018-03-09 03:25:17
4724,627,Excel Bootcamp,13,19,2019-01-21 23:50:28
4725,665,Leadership 101,48,79,2024-04-09 17:16:48
4726,2188,AI Workshop,35,38,2020-08-23 13:47:40
4727,1295,AI Workshop,47,27,2021-03-24 00:53:44
4728,2571,AI Workshop,22,81,2019-03-07 09:00:14
4729,615,Cloud Cert,17,74,2020-07-13 05:54:59
4730,4512,AI Workshop,3,36,2020-12-17 08:15:12
4731,3849,AI Workshop,30,5,2021-06-04 15:46:35
4732,4265,Cloud Cert,34,51,2020-09-01 20:53:42
4733,4046,AI Workshop,27,48,2021-07-20 04:41:20
4734,3928,Cloud Cert,45,27,2023-07-07 16:02:35
4735,2005,Cloud Cert,4,59,2022-03-04 05:24:35
4736,621,Cloud Cert,33,54,2022-11-06 02:03:56
4737,1061,Cloud Cert,43,28,2021-03-12 11:36:43
4738,3205,Cloud Cert,31,68,2020-04-18 03:02:04
4739,4105,Leadership 101,19,71,2021-05-26 23:06:54
4740,4281,Leadership 101,11,8,2020-06-28 09:11:21
4741,1094,AI Workshop,37,15,2023-06-17 06:26:05
4742,2280,Excel Bootcamp,15,29,2021-04-25 22:31:31
4743,1906,AI Workshop,20,73,2019-02-18 05:37:36
4744,3469,Excel Bootcamp,37,20,2022-08-14 08:31:51
4745,848,Excel Bootcamp,49,65,2021-12-14 00:03:39
4746,2678,Excel Bootcamp,8,7,2020-11-05 17:04:56
4747,4433,AI Workshop,2,34,2018-02-28 11:59:16
4748,1718,AI Workshop,38,10,2024-03-13 01:23:17
4749,3230,Excel Bootcamp,27,48,2021-02-10 18:57:57
4750,2745,AI Workshop,14,70,2018-05-01 06:00:24
4751,139,Cloud Cert,24,25,2021-10-19 18:08:27
4752,200,Leadership 101,35,76,2018-06-26 14:58:45
4753,2355,Leadership 101,28,41,2018-12-16 19:42:39
4754,3648,Leadership 101,34,78,2020-09-17 10:08:11
4755,2789,Excel Bootcamp,17,11,2018-05-09 19:15:42
4756,3585,Cloud Cert,33,12,2023-03-10 04:26:20
4757,1113,Leadership 101,23,83,2024-06-19 23:39:20
4758,2908,Cloud Cert,8,42,2020-06-03 06:29:11
4759,1373,Leadership 101,33,92,2021-10-20 00:15:18
4760,4502,Cloud Cert,19,53,2024-11-27 11:40:51
4761,3473,AI Workshop,12,83,2020-11-24 10:29:56
4762,4365,AI Workshop,4,29,2024-01-15 19:17:10
4763,336,Cloud Cert,31,45,2022-08-19 02:19:01
4764,2419,Cloud Cert,44,99,2020-09-22 01:53:08
4765,588,Excel Bootcamp,21,23,2020-02-09 11:15:04
4766,4336,Cloud Cert,12,60,2021-11-09 05:10:35
4767,807,Excel Bootcamp,7,80,2019-02-10 00:25:08
4768,829,Leadership 101,18,60,2019-08-29 12:23:24
4769,2895,AI Workshop,39,21,2022-05-14 15:24:37
4770,3232,Leadership 101,11,59,2018-07-10 11:15:05
4771,3585,Excel Bootcamp,33,40,2022-09-09 20:47:54
4772,1743,AI Workshop,22,1,2021-03-02 15:48:45
4773,2083,Leadership 101,8,25,2023-03-01 18:44:14
4774,724,Leadership 101,39,16,2021-06-21 14:33:05
4775,4767,Cloud Cert,31,33,2019-10-12 10:19:16
4776,2964,AI Workshop,27,89,2020-03-03 14:58:06
4777,3887,Leadership 101,28,22,2022-06-20 12:03:58
4778,2072,Cloud Cert,23,67,2018-02-06 13:27:47
4779,2548,Cloud Cert,41,67,2022-06-25 11:23:07
4780,330,Cloud Cert,27,75,2018-04-18 01:02:37
4781,505,Excel Bootcamp,10,43,2019-01-12 02:05:05
4782,2809,Excel Bootcamp,23,52,2023-10-02 06:33:05
4783,3043,Cloud Cert,33,63,2021-10-12 19:35:09
4784,2430,Leadership 101,26,5,2024-03-08 16:00:42
4785,4800,Leadership 101,13,25,2022-02-09 01:08:27
4786,2141,AI Workshop,31,38,2021-09-22 20:33:37
4787,1225,Leadership 101,27,53,2019-10-04 10:48:13
4788,3192,Cloud Cert,13,16,2019-08-25 11:02:44
4789,4746,AI Workshop,48,96,2024-02-25 17:29:08
4790,3840,AI Workshop,47,93,2020-10-14 17:18:55
4791,957,Leadership 101,34,70,2024-03-10 00:50:45
4792,3586,AI Workshop,47,86,2019-04-28 13:03:29
4793,3351,Leadership 101,7,73,2020-12-29 21:01:33
4794,850,Cloud Cert,44,10,2022-04-10 18:24:14
4795,954,Cloud Cert,12,55,2020-03-04 05:31:09
4796,4491,Leadership 101,5,14,2022-11-18 09:40:13
4797,2405,Excel Bootcamp,38,84,2024-01-02 22:15:45
4798,4088,Cloud Cert,6,69,2018-03-13 02:17:52
4799,3425,Excel Bootcamp,26,71,2023-07-30 21:45:37
4800,1060,Leadership 101,19,54,2020-07-29 18:09:51
4801,1977,Leadership 101,15,56,2022-02-09 04:34:09
4802,4568,Cloud Cert,9,78,2023-03-07 23:02:17
4803,2905,Cloud Cert,13,57,2023-12-29 18:39:48
4804,2327,Excel Bootcamp,35,15,2021-07-24 02:15:59
4805,4534,Excel Bootcamp,47,81,2020-10-05 12:29:32
4806,1599,AI Workshop,34,84,2019-04-21 04:31:20
4807,3798,Cloud Cert,34,16,2019-01-14 10:06:37
4808,4129,Cloud Cert,29,21,2023-02-08 18:34:59
4809,687,Leadership 101,39,75,2021-01-15 13:27:22
4810,1555,Leadership 101,27,68,2020-07-09 20:53:20
4811,930,Excel Bootcamp,46,25,2021-01-19 00:56:55
4812,1498,Cloud Cert,45,66,2020-09-12 15:13:35
4813,2052,Excel Bootcamp,12,66,2021-03-31 12:51:25
4814,1121,AI Workshop,39,91,2018-12-24 03:27:05
4815,2507,Leadership 101,2,95,2021-07-26 02:23:48
4816,3826,Leadership 101,47,47,2021-06-23 05:04:29
4817,3200,Cloud Cert,36,72,2024-09-11 03:31:19
4818,693,Cloud Cert,18,72,2024-02-23 17:05:03
4819,1657,Cloud Cert,6,5,2022-04-12 07:53:33
4820,918,Cloud Cert,30,22,2022-09-16 04:42:08
4821,4514,Cloud Cert,21,69,2022-03-04 18:50:05
4822,417,AI Workshop,22,40,2022-06-01 05:05:19
4823,2585,Leadership 101,11,48,2018-12-11 20:23:47
4824,3182,AI Workshop,39,70,2020-05-11 11:05:06
4825,4402,AI Workshop,40,38,2022-11-25 04:00:45
4826,2387,Excel Bootcamp,42,71,2023-02-16 14:26:03
4827,1796,Cloud Cert,7,18,2019-06-02 14:25:12
4828,72,Leadership 101,7,25,2021-10-21 11:18:32
4829,1837,Cloud Cert,31,67,2021-05-14 11:24:14
4830,3188,AI Workshop,6,89,2020-10-03 12:08:06
4831,2890,Leadership 101,26,21,2024-08-27 04:30:23
4832,4636,Leadership 101,36,95,2020-02-24 12:43:57
4833,1718,Excel Bootcamp,9,49,2019-10-24 14:33:27
4834,3258,Excel Bootcamp,36,42,2018-12-20 15:52:03
4835,4949,Excel Bootcamp,3,80,2020-02-24 16:28:54
4836,763,Cloud Cert,44,52,2019-12-05 03:58:23
4837,2955,AI Workshop,31,64,2018-12-31 02:05:59
4838,3216,Excel Bootcamp,30,86,2021-01-16 06:34:27
4839,4348,Excel Bootcamp,31,93,2022-12-25 07:20:47
4840,863,Cloud Cert,43,76,2023-01-30 18:19:00
4841,4268,Leadership 101,43,46,2024-04-01 17:52:45
4842,4337,Cloud Cert,40,43,2018-06-25 18:18:21
4843,3995,Leadership 101,30,63,2018-06-06 05:43:40
4844,337,Cloud Cert,9,1,2022-08-06 23:10:55
4845,4850,Excel Bootcamp,6,26,2020-01-07 00:32:03
4846,80,AI Workshop,25,74,2022-01-09 17:07:10
4847,2817,AI Workshop,30,25,2023-07-08 06:57:45
4848,3319,Cloud Cert,26,89,2022-11-06 16:29:18
4849,2171,Excel Bootcamp,3,4,2020-08-21 17:16:19
4850,2752,AI Workshop,22,82,2022-07-10 10:15:06
4851,1957,Cloud Cert,42,60,2019-04-14 16:45:54
4852,4503,Leadership 101,45,43,2024-04-16 01:37:05
4853,3611,Excel Bootcamp,9,72,2022-11-18 10:37:00
4854,1893,Excel Bootcamp,35,7,2020-01-16 11:25:46
4855,3672,Excel Bootcamp,7,17,2021-08-05 02:54:49
4856,2522,AI Workshop,37,6,2021-06-14 05:02:15
4857,4696,AI Workshop,48,42,2021-05-16 19:42:14
4858,863,Excel Bootcamp,9,44,2021-09-23 12:51:45
4859,2777,AI Workshop,27,21,2022-08-04 19:05:00
4860,179,Leadership 101,28,2,2021-07-23 12:11:32
4861,130,AI Workshop,45,13,2018-03-06 00:09:21
4862,1277,AI Workshop,44,32,2022-11-16 09:46:01
4863,1095,Excel Bootcamp,33,77,2020-07-30 12:18:24
4864,3440,Excel Bootcamp,6,29,2024-02-25 19:11:56
4865,1111,Cloud Cert,17,5,2021-07-21 17:00:40
4866,861,Cloud Cert,23,90,2018-12-15 08:31:19
4867,3678,Leadership 101,25,96,2020-05-02 11:48:21
4868,413,Leadership 101,19,82,2022-06-24 21:58:46
4869,927,Cloud Cert,29,17,2021-02-13 07:22:49
4870,3498,AI Workshop,31,84,2021-10-19 20:20:17
4871,2754,Cloud Cert,6,15,2020-06-18 17:39:51
4872,335,Cloud Cert,37,60,2020-07-22 13:22:44
4873,2045,Leadership 101,34,79,2018-10-18 01:02:14
4874,1552,Leadership 101,24,68,2022-05-01 21:47:47
4875,2056,AI Workshop,10,73,2020-09-02 17:50:27
4876,3624,Excel Bootcamp,11,44,2023-04-21 07:16:47
4877,209,Excel Bootcamp,24,33,2024-09-25 23:02:06
4878,1781,Cloud Cert,2,10,2018-06-14 23:09:00
4879,206,AI Workshop,29,47,2020-05-12 00:24:04
4880,2645,Excel Bootcamp,16,1,2022-08-17 07:41:02
4881,283,Excel Bootcamp,23,40,2022-09-05 03:04:19
4882,1696,Leadership 101,35,73,2019-12-16 23:12:20
4883,1488,Excel Bootcamp,43,22,2021-01-01 13:38:46
4884,1916,Leadership 101,22,26,2019-12-28 05:23:25
4885,2167,Excel Bootcamp,35,35,2020-10-25 14:26:51
4886,1969,Leadership 101,6,33,2019-11-10 21:50:14
4887,755,AI Workshop,23,10,2018-08-23 08:00:38
4888,2429,AI Workshop,23,61,2023-06-23 17:42:16
4889,536,Cloud Cert,30,38,2023-09-14 20:41:05
4890,341,Leadership 101,37,19,2023-04-22 08:14:54
4891,2727,Cloud Cert,42,68,2019-04-29 06:33:16
4892,904,Leadership 101,20,83,2020-07-14 17:07:09
4893,3922,Cloud Cert,11,7,2023-08-21 15:22:06
4894,1491,Leadership 101,24,12,2022-05-18 11:07:10
4895,147,Cloud Cert,18,91,2019-04-15 02:06:55
4896,3750,AI Workshop,27,32,2023-03-23 09:38:02
4897,4524,AI Workshop,7,27,2024-08-29 23:51:59
4898,3654,Excel Bootcamp,48,57,2021-04-09 13:53:25
4899,2330,Cloud Cert,21,85,2018-10-15 06:13:04
4900,2140,Leadership 101,15,54,2020-05-07 18:08:45
4901,418,AI Workshop,8,69,2024-05-21 18:32:56
4902,1197,Cloud Cert,28,83,2019-09-09 02:50:44
4903,4389,AI Workshop,21,7,2020-03-20 04:35:33
4904,1625,Cloud Cert,8,78,2022-04-21 19:58:46
4905,4767,Cloud Cert,28,73,2022-11-03 23:34:56
4906,104,AI Workshop,34,37,2024-01-05 20:38:10
4907,579,Excel Bootcamp,47,50,2020-10-15 22:45:33
4908,2986,AI Workshop,15,9,2021-08-24 03:08:24
4909,3205,Cloud Cert,44,5,2021-04-23 15:44:52
4910,3164,Cloud Cert,43,54,2022-11-20 23:22:57
4911,561,Cloud Cert,37,48,2019-12-31 08:37:49
4912,665,Cloud Cert,27,9,2023-09-08 22:53:22
4913,138,Excel Bootcamp,41,52,2020-04-12 07:31:33
4914,1122,Cloud Cert,26,30,2020-12-25 17:23:43
4915,3599,AI Workshop,12,78,2021-02-04 23:34:42
4916,2253,Leadership 101,34,60,2019-07-27 10:39:28
4917,2235,Excel Bootcamp,31,3,2020-06-28 13:45:40
4918,4337,Cloud Cert,3,52,2024-02-07 04:09:32
4919,3639,Leadership 101,26,24,2019-10-24 02:40:09
4920,4919,Leadership 101,6,28,2024-12-04 16:32:42
4921,2250,Excel Bootcamp,20,39,2024-03-03 03:34:18
4922,3256,Excel Bootcamp,40,55,2022-07-23 04:56:42
4923,3845,Leadership 101,17,75,2022-04-10 08:06:12
4924,2822,Cloud Cert,41,81,2021-02-23 01:48:32
4925,2472,Excel Bootcamp,1,82,2020-05-19 16:05:50
4926,3312,AI Workshop,13,81,2022-06-27 07:32:01
4927,229,Leadership 101,18,25,2020-03-09 09:07:29
4928,128,Excel Bootcamp,21,14,2022-04-22 16:09:13
4929,149,Excel Bootcamp,12,85,2021-11-08 22:53:39
4930,1876,Cloud Cert,44,11,2022-07-24 00:34:24
4931,2275,AI Workshop,12,47,2021-06-30 05:06:09
4932,383,Excel Bootcamp,26,27,2019-08-26 14:56:29
4933,2379,AI Workshop,42,4,2023-04-23 00:16:49
4934,1476,Leadership 101,40,51,2019-07-10 10:32:00
4935,4506,Leadership 101,28,34,2019-02-18 09:34:44
4936,4750,Leadership 101,44,40,2020-11-12 09:56:46
4937,1534,Excel Bootcamp,25,71,2023-04-23 05:07:59
4938,2282,AI Workshop,21,18,2018-05-24 08:06:44
4939,2148,AI Workshop,48,19,2021-07-11 10:35:07
4940,1177,Excel Bootcamp,49,82,2019-02-16 19:15:17
4941,1383,AI Workshop,11,15,2021-05-04 10:21:32
4942,2378,Leadership 101,9,75,2024-01-09 20:44:26
4943,3264,Leadership 101,35,12,2019-05-20 20:45:08
4944,3141,Excel Bootcamp,36,35,2018-01-20 09:46:21
4945,1860,Cloud Cert,49,36,2023-09-20 10:13:45
4946,1137,Cloud Cert,29,12,2022-04-24 04:16:06
4947,3476,Leadership 101,40,16,2018-01-30 23:24:24
4948,2430,AI Workshop,17,92,2022-10-23 01:13:44
4949,4139,Excel Bootcamp,37,44,2024-06-27 05:40:41
4950,4485,AI Workshop,48,44,2022-01-14 12:22:08
4951,3820,Leadership 101,49,36,2019-12-19 14:32:05
4952,3037,Cloud Cert,8,59,2022-12-24 02:34:46
4953,110,Leadership 101,44,30,2021-08-28 04:16:56
4954,928,Excel Bootcamp,47,16,2023-02-13 19:37:13
4955,854,Excel Bootcamp,5,80,2021-10-29 04:58:34
4956,1837,Leadership 101,23,84,2023-06-11 10:38:19
4957,4523,AI Workshop,10,9,2021-01-29 18:24:36
4958,3830,Leadership 101,47,46,2020-02-28 04:28:49
4959,364,Leadership 101,41,5,2023-08-28 23:03:35
4960,4167,AI Workshop,47,95,2022-04-21 12:43:44
4961,993,AI Workshop,15,18,2022-05-08 00:05:00
4962,3898,AI Workshop,16,44,2021-05-31 22:09:47
4963,4636,AI Workshop,27,86,2021-04-27 00:32:35
4964,3285,Cloud Cert,32,39,2022-03-12 06:50:17
4965,3795,Excel Bootcamp,40,66,2018-04-12 19:38:45
4966,1331,Cloud Cert,45,58,2019-10-18 23:33:18
4967,1914,Leadership 101,46,67,2018-01-30 23:43:10
4968,3723,AI Workshop,35,47,2019-03-02 01:33:43
4969,1937,Excel Bootcamp,37,92,2022-12-19 14:27:26
4970,1869,AI Workshop,24,75,2019-01-17 04:19:38
4971,2089,AI Workshop,31,74,2023-05-24 15:09:06
4972,2355,Cloud Cert,35,84,2022-05-13 18:10:09
4973,2827,Leadership 101,16,95,2020-07-10 03:20:39
4974,1023,Leadership 101,40,53,2023-05-22 22:24:37
4975,1843,Leadership 101,36,51,2024-03-02 18:42:18
4976,3099,AI Workshop,12,45,2022-09-25 22:35:01
4977,2609,Excel Bootcamp,16,48,2024-04-29 10:10:47
4978,1462,Cloud Cert,49,22,2018-11-02 15:03:16
4979,2318,AI Workshop,5,82,2022-09-28 18:40:58
